GRUPO;CODIGO_COMPOSICAO;DESCRICAO;UNIDADE;CUSTO_TOTAL_SP_RS
Dissipadores de Energia;103932;BACIA DE DISSIPAÇÃO, LARGURA DE 4 A 9,2 M, TIPO BACIA EM PEDRA DE MÃO FIXADA COM CONCRETO (DEB 07, 08, 09, 10, 11, 12, 13), COM PREPARO MANUAL, FCK = 20 MPA, LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022;M3;585.68
Dissipadores de Energia;103929;BACIA DE DISSIPAÇÃO, TIPO BACIA COM DENTES DE CONCRETO (01), COM PREPARO MANUAL, FCK = 20 MPA, LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022;M3;1338.35
Dissipadores de Energia;103928;BACIA DE DISSIPAÇÃO, TIPO BACIA EM PEDRA DE MÃO ARGAMASSADA (DES 01, 02, 03, 04), LANÇADO MANUALMENTE, INCLUINDO MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022;M3;619.69
Dissipadores de Energia;103798;CONCRETAGEM DE DISSIPADOR DE ENERGIA, CONCRETO USINADO, FCK = 20 MPA, COM USO DE BOMBA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_08/2022;M3;665.52
Dissipadores de Energia;103801;CONCRETAGEM DE DISSIPADOR DE ENERGIA, FCK = 20 MPA, COM USO DE JERICAS E PREPARO EM BETONEIRA DE 600 L - AREIA E BRITA COMERCIAIS - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_08/2022;M3;699.48
Dissipadores de Energia;103933;DESCIDA D'ÁGUA RÁPIDA (DAR 03), EM CONCRETO USINADO, FCK = 20 MPA, LANÇADO COM BOMBA, INCLUINDO ARMAÇÃO, MATERIAIS E FÔRMAS (2 UTILIZAÇÕES). AF_08/2022;M3;1624.91
Dissipadores de Energia;103925;ESCADA HIDRÁULICA, LARGURA ATÉ 1M, TIPO DESCIDA D'ÁGUA DE CORTE OU ATERRO EM DEGRAUS (DCD 02, 04 E DAD 02), EM CONCRETO USINADO, FCK = 20 MPA, LANÇADO COM BOMBA, INCLUINDO ARMAÇÃO, MATERIAIS E FÔRMAS (3 UTILIZAÇÕES). AF_08/2022;M3;1834.57
Dissipadores de Energia;103926;ESCADA HIDRÁULICA, LARGURA DE 1 A 4,1 M, TIPO DESCIDA D'ÁGUA DE ATERRO EM DEGRAUS (DAD 04, 06, 08, 10, 12, 14, 16, 18), EM CONCRETO USINADO, FCK = 20 MPA, LANÇADO COM BOMBA, INCLUINDO ARMAÇÃO, MATERIAIS E FÔRMAS (3 UTILIZAÇÕES). AF_08/2022;M3;1470.96
Dissipadores de Energia;103796;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA BACIA DE DISSIPAÇÃO, EM MADEIRA SERRADA, E = 25 MM, 2 UTILIZAÇÕES. AF_08/2022;M2;63.88
Dissipadores de Energia;103795;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA ESCADA HIDRÁULICA, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM, 3 UTILIZAÇÕES. AF_08/2022;M2;97.15
Dissipadores de Energia;103800;PEDRA ARGAMASSADA COM CIMENTO E AREIA 1:3, 40% DE ARGAMASSA EM VOLUME - AREIA E PEDRA DE MÃO COMERCIAIS - FORNECIMENTO E ASSENTAMENTO. AF_08/2022;M3;619.69
Dissipadores de Energia;103799;PEDRA DE MÃO FIXADA COM CONCRETO PARA BACIA DE DISSIPAÇÃO, 40% DE CONCRETO EM VOLUME, FCK = 20 MPA, COM USO DE JERICA E PREPARO EM BETONEIRA DE 600 L - AREIA, BRITA E PEDRA DE MÃO COMERCIAIS - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_08/2022;M3;461.23
Dragagem;104950;DRAGAGEM DE MATERIAIS DE 1A CATEGORIA E COMPOSTOS ORGÂNICOS E INORGÂNICOS COM DRAGLINE (CAÇAMBA: 0,76 M3/ 43 T). AF_03/2024;M3;0
Dragagem;104948;DRAGAGEM DE MATERIAIS DE 1A CATEGORIA E COMPOSTOS ORGÂNICOS E INORGÂNICOS COM ESCAVADEIRA HIDRÁULICA (CAÇAMBA: 0,80 M3/111 HP). AF_03/2024;M3;6.17
Dragagem;104949;DRAGAGEM DE MATERIAIS DE 1A CATEGORIA E COMPOSTOS ORGÂNICOS E INORGÂNICOS COM ESCAVADEIRA HIDRÁULICA DE LONGO ALCANCE (CAÇAMBA: 0,52 M3/155 HP). AF_03/2024;M3;11.33
Dragagem;104947;DRAGAGEM DE MATERIAIS DE 1A CATEGORIA E COMPOSTOS ORGÂNICOS E INORGÂNICOS COM RETROESCAVADEIRA (CAÇAMBA: 0,26 M3/88 HP). AF_03/2024;M3;14.73
Drenagem com geocompostos;106545;ASSENTAMENTO DE TUBO DRENO DE PEAD CORRUGADO EM GEOCOMPOSTO, DN 100 MM - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M;10.81
Drenagem com geocompostos;106543;ASSENTAMENTO DE TUBO DRENO DE PEAD CORRUGADO EM GEOCOMPOSTO, DN 160 MM - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M;22.21
Drenagem com geocompostos;106544;ASSENTAMENTO DE TUBO DRENO DE PEAD CORRUGADO EM GEOCOMPOSTO, DN 200 MM - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M;38.1
Drenagem com geocompostos;106546;ASSENTAMENTO DE TUBO DRENO DE PEAD CORRUGADO EM GEOCOMPOSTO, DN 65 MM - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M;6.78
Drenagem com geocompostos;106547;CONEXÃO TUBO CORRUGADO PEAD EM TUBO PVC PARA DRENAGEM DE GEOCOMPOSTO APENAS INSTALAÇÃO. AF_01/2026;UN;8.8
Drenagem com geocompostos;106542;GEOCOMPOSTO COM DUAS FACES DE GEOTÊXTIL E NÚCLEO EM PEAD COM BOLSA PARA TUBO CORRUGADO PEAD PARA TRINCHEIRA DRENANTE - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106534;GEOCOMPOSTO COM DUAS FACES DE GEOTÊXTIL E NÚCLEO EM PEAD HORIZONTAL - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106535;GEOCOMPOSTO COM DUAS FACES DE GEOTÊXTIL E NÚCLEO EM PEAD VERTICAL FIXADO POR ADESIVO CONTATO - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106537;GEOCOMPOSTO COM DUAS FACES DE GEOTÊXTIL E NÚCLEO EM PEAD VERTICAL FIXADO POR FINCAPINO - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106536;GEOCOMPOSTO COM DUAS FACES DE GEOTÊXTIL E NÚCLEO EM PEAD VERTICAL FIXADO POR MADEIRA - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106530;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL E NÚCLEO EM PEAD HORIZONTAL - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106531;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL E NÚCLEO EM PEAD VERTICAL FIXADO POR ADESIVO CONTATO - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106533;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL E NÚCLEO EM PEAD VERTICAL FIXADO POR FINCAPINO - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106532;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL E NÚCLEO EM PEAD VERTICAL FIXADO POR MADEIRA - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106538;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL, NÚCLEO EM PEAD E LONA PLÁSTICA IMPERMEÁVEL HORIZONTAL - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106539;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL, NÚCLEO EM PEAD E LONA PLÁSTICA IMPERMEÁVEL VERTICAL FIXADO POR ADESIVO CONTATO - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106541;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL, NÚCLEO EM PEAD E LONA PLÁSTICA IMPERMEÁVEL VERTICAL FIXADO POR FINCAPINO - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem com geocompostos;106540;GEOCOMPOSTO COM UMA FACE DE GEOTÊXTIL, NÚCLEO EM PEAD E LONA PLÁSTICA IMPERMEÁVEL VERTICAL FIXADO POR MADEIRA - FORNECIMENTO E INSTALAÇÃO. AF_01/2026;M2;0
Drenagem de ar condicionado;104325;CAIXA DE PASSAGEM PARA AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;0
Drenagem de ar condicionado;104318;JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 20 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;10.16
Drenagem de ar condicionado;89867;JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM DRENO DE AR-CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;11.25
Drenagem de ar condicionado;104320;JOELHO 45 GRAUS, PVC, SOLDÁVEL, DN 32 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;15.53
Drenagem de ar condicionado;104317;JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 20 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;9.48
Drenagem de ar condicionado;89866;JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM DRENO DE AR-CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;10.27
Drenagem de ar condicionado;104319;JOELHO 90 GRAUS, PVC, SOLDÁVEL, DN 32 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;13.37
Drenagem de ar condicionado;104321;LUVA, PVC, SOLDÁVEL, DN 20 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;7.07
Drenagem de ar condicionado;89868;LUVA, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM DRENO DE AR-CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;7.62
Drenagem de ar condicionado;104322;LUVA, PVC, SOLDÁVEL, DN 32 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;9.87
Drenagem de ar condicionado;104323;TE, PVC, SOLDÁVEL, DN 20 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;13.12
Drenagem de ar condicionado;89869;TE, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM DRENO DE AR-CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;14.19
Drenagem de ar condicionado;104324;TE, PVC, SOLDÁVEL, DN 32 MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;UN;18.75
Drenagem de ar condicionado;104315;TUBO, PVC, SOLDÁVEL, DE 20MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;23.13
Drenagem de ar condicionado;89865;TUBO, PVC, SOLDÁVEL, DE 25MM, INSTALADO EM DRENO DE AR-CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;24.71
Drenagem de ar condicionado;104316;TUBO, PVC, SOLDÁVEL, DE 32MM, INSTALADO EM DRENO DE AR CONDICIONADO - FORNECIMENTO E INSTALAÇÃO. AF_08/2022;M;32.41
Drenos;102724;DRENO BARBACÃ, DN 100 MM, COM MATERIAL DRENANTE. AF_07/2021;UN;37.42
Drenos;102726;DRENO BARBACÃ, DN 50 MM, COM MATERIAL DRENANTE. AF_07/2021;UN;34.16
Drenos;102725;DRENO BARBACÃ, DN 75 MM, COM MATERIAL DRENANTE. AF_07/2021;UN;36.64
Drenos;102722;DRENO EM MURO DE CONTENÇÃO, EXECUTADO NO PÉ DO MURO, COM TUBO DE PEAD CORRUGADO FLEXÍVEL PERFURADO, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;58.87
Drenos;102721;DRENO EM MURO DE CONTENÇÃO, EXECUTADO NO PÉ DO MURO, COM TUBO DE PEAD CORRUGADO FLEXÍVEL PERFURADO, ENVOLVIDO COM GEOCOMPOSTO DRENANTE. AF_07/2021;M;0
Drenos;102723;DRENO EM MURO DE CONTENÇÃO, EXECUTADO NO PÉ DO MURO, COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;129.62
Drenos;102690;DRENO ESPINHA DE PEIXE (SEÇÃO (0,40 X 0,40 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, INCLUSIVE CONEXÕES. AF_07/2021;M;68.87
Drenos;102688;DRENO ESPINHA DE PEIXE (SEÇÃO 0,40 X 0,40 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA, INCLUSIVE CONEXÕES. AF_07/2021;M;45.05
Drenos;102689;DRENO ESPINHA DE PEIXE (SEÇÃO 0,40 X 0,40 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA, INCLUSIVE CONEXÕES. AF_07/2021;M;117.43
Drenos;102693;DRENO ESPINHA DE PEIXE (SEÇÃO 0,40 X 0,40 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, INCLUSIVE CONEXÕES. AF_07/2021;M;141.25
Drenos;102694;DRENO ESPINHA DE PEIXE (SEÇÃO 0,50 X 0,80 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA, INCLUSIVE CONEXÕES. AF_07/2021;M;81.4
Drenos;102697;DRENO ESPINHA DE PEIXE (SEÇÃO 0,50 X 0,80 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, INCLUSIVE CONEXÕES. AF_07/2021;M;113.04
Drenos;102696;DRENO ESPINHA DE PEIXE (SEÇÃO 0,50 X 0,80 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA, INCLUSIVE CONEXÕES. AF_07/2021;M;153.69
Drenos;102703;DRENO ESPINHA DE PEIXE (SEÇÃO 0,50 X 0,80 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, INCLUSIVE CONEXÕES. AF_07/2021;M;185.33
Drenos;102678;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), CEGO, ENCHIMENTO DE BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, COM SELO DE ARGILA. AF_07/2021;M;137.12
Drenos;102679;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), CEGO, ENCHIMENTO DE BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;147.6
Drenos;102673;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE CONCRETO SIMPLES POROSO, DN 200 MM, ENCHIMENTO COM AREIA, COM SELO DE ARGILA. AF_07/2021;M;179.34
Drenos;102677;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE CONCRETO SIMPLES POROSO, DN 200 MM, ENCHIMENTO COM AREIA. AF_07/2021;M;161.38
Drenos;102683;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE CONCRETO SIMPLES POROSO, DN 200 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, COM SELO DE ARGILA. AF_07/2021;M;202.1
Drenos;102687;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE CONCRETO SIMPLES POROSO, DN 200 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;206.63
Drenos;102670;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA, COM SELO DE ARGILA. AF_07/2021;M;105.89
Drenos;102674;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA. AF_07/2021;M;114.88
Drenos;102680;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, COM SELO DE ARGILA. AF_07/2021;M;149.52
Drenos;102684;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;159.98
Drenos;102672;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA, COM SELO DE ARGILA. AF_07/2021;M;199.47
Drenos;102676;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA. AF_07/2021;M;195.35
Drenos;102681;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL, COM SELO DE ARGILA. AF_07/2021;M;229.99
Drenos;102685;DRENO PROFUNDO (SEÇÃO 0,50 X 1,50 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;240.47
Drenos;102664;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), CEGO, ENCHIMENTO DE BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;49.74
Drenos;102665;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), CEGO, ENCHIMENTO DE BRITA. AF_07/2021;M;24.96
Drenos;102663;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), COM TUBO DE CONCRETO SIMPLES POROSO, DN 200 MM, ENCHIMENTO COM AREIA. AF_07/2021;M;75.23
Drenos;102669;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), COM TUBO DE CONCRETO SIMPLES POROSO, DN 200 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;99.22
Drenos;102661;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA. AF_07/2021;M;36.65
Drenos;102666;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), COM TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;60.49
Drenos;102662;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM AREIA. AF_07/2021;M;112.61
Drenos;102668;DRENO SUBSUPERFICIAL (SEÇÃO 0,40 X 0,40 M), COM TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, ENCHIMENTO COM BRITA, ENVOLVIDO COM MANTA GEOTÊXTIL. AF_07/2021;M;136.44
Drenos;102718;ENCHIMENTO DE AREIA PARA DRENO, LANÇAMENTO MANUAL. AF_07/2021;M3;152.16
Drenos;102716;ENCHIMENTO DE AREIA PARA DRENO, LANÇAMENTO MECANIZADO. AF_07/2021;M3;134.47
Drenos;102719;ENCHIMENTO DE BRITA PARA DRENO, LANÇAMENTO MANUAL. AF_07/2021;M3;145.95
Drenos;102717;ENCHIMENTO DE BRITA PARA DRENO, LANÇAMENTO MECANIZADO. AF_07/2021;M3;128.26
Drenos;102720;GEOCOMPOSTO DRENANTE, INSTALADO EM MURO DE CONTENÇÃO - EXCLUSIVE DRENO NO PÉ DO MURO. AF_07/2021;M2;0
Drenos;102713;GEOTÊXTIL NÃO TECIDO 100% POLIÉSTER, RESISTÊNCIA A TRAÇÃO DE 14 KN/M (RT - 14), INSTALADO EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;M2;13.34
Drenos;102715;GEOTÊXTIL NÃO TECIDO 100% POLIÉSTER, RESISTÊNCIA A TRAÇÃO DE 26 KN/M (RT - 26), INSTALADO EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;M2;26.23
Drenos;103653;GEOTÊXTIL NÃO TECIDO 100% POLIÉSTER, RESISTÊNCIA A TRAÇÃO DE 31 KN/M (RT-31), INSTALADO EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;M2;31.29
Drenos;102712;GEOTÊXTIL NÃO TECIDO 100% POLIÉSTER, RESISTÊNCIA A TRAÇÃO DE 9 KN/M (RT - 9), INSTALADO EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;M2;9.76
Drenos;102711;JUNÇÃO DUPLA DE PVC, SÉRIE NORMAL, PARA ESGOTO PREDIAL, DN 100 X 100 X 100 MM, INSTALADA EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;UN;106.83
Drenos;102710;JUNÇÃO SIMPLES DE PVC, 45 GRAUS, SÉRIE NORMAL, PARA ESGOTO PREDIAL, DN 100 MM, INSTALADA EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;UN;83.08
Drenos;102709;LUVA DE PEAD, DN 100 MM, INSTALADA EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;UN;0
Drenos;102708;LUVA DE PVC, SÉRIE NORMAL, PARA ESGOTO PREDIAL, DN 100 MM, INSTALADA EM DRENO - FORNECIMENTO E INSTALAÇÃO. AF_07/2021;UN;34.28
Drenos;102707;TUBO DE CONCRETO SIMPLES POROSO, DN 200 MM, PARA DRENO - FORNECIMENTO E ASSENTAMENTO. AF_07/2021;M;54.06
Drenos;102704;TUBO DE PEAD CORRUGADO PERFURADO, DN 100 MM, PARA DRENO - FORNECIMENTO E ASSENTAMENTO. AF_07/2021;M;11.38
Drenos;102705;TUBO DE PVC CORRUGADO RÍGIDO PERFURADO, DN 100 MM, PARA DRENO - FORNECIMENTO E ASSENTAMENTO. AF_07/2021;M;82.13
Dutos para ar condicionado;98333;FABRICAÇÃO DE CURVA, REDUÇÃO OU TÊ PARA DUTO PARA AR CONDICIONADO EM CHAPA GALVANIZADA BITOLA 22. AF_03/2024;M2;0
Dutos para ar condicionado;98332;FABRICAÇÃO DE CURVA, REDUÇÃO OU TÊ PARA DUTO PARA AR CONDICIONADO EM CHAPA GALVANIZADA BITOLA 24. AF_03/2024;M2;0
Dutos para ar condicionado;98331;FABRICAÇÃO DE CURVA, REDUÇÃO OU TÊ PARA DUTO PARA AR CONDICIONADO EM CHAPA GALVANIZADA BITOLA 26. AF_03/2024;M2;0
Dutos para ar condicionado;98327;FABRICAÇÃO DE DUTO RETANGULAR PARA AR CONDICIONADO (TRECHO RETO) EM CHAPA GALVANIZADA BITOLA 22. AF_03/2024;M2;0
Dutos para ar condicionado;98326;FABRICAÇÃO DE DUTO RETANGULAR PARA AR CONDICIONADO (TRECHO RETO) EM CHAPA GALVANIZADA BITOLA 24. AF_03/2024;M2;0
Dutos para ar condicionado;98325;FABRICAÇÃO DE DUTO RETANGULAR PARA AR CONDICIONADO (TRECHO RETO) EM CHAPA GALVANIZADA BITOLA 26. AF_03/2024;M2;0
Dutos para ar condicionado;98370;FABRICAÇÃO DE DUTO RETANGULAR PARA AR CONDICIONADO EM PAINEL PRÉ-ISOLADO. AF_03/2024;M2;0
Dutos para ar condicionado;98389;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 109 MM (4"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98390;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 131 MM (5"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98391;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 161 MM (6"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98392;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 185 MM (7"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98393;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 209 MM (8"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98394;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 263 MM (10"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98395;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 314 MM (12"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98396;"INSTALAÇÃO DE COLARINHO DE AÇO GALVANIZADO DN 364 MM (14"") PARA DUTO FLEXÍVEL CIRCULAR PARA AR CONDICIONADO. AF_03/2024";UN;0
Dutos para ar condicionado;98369;INSTALAÇÃO DE CURVA, REDUÇÃO OU TÊ DE DUTO PARA AR CONDICIONADO EM CHAPA GALVANIZADA BITOLA 22 - COM ISOLAMENTO DE MANTA FIXADA NA CHAPA COM CLAVO, INCLUSO FABRICAÇÃO. AF_03/2024;M2;0
Dutos para ar condicionado;98360;INSTALAÇÃO DE CURVA, REDUÇÃO OU TÊ DE DUTO PARA AR CONDICIONADO EM CHAPA GALVANIZADA BITOLA 22 - COM ISOLAMENTO DE MANTA FIXADA NA CHAPA COM FITA PLÁSTICA, INCLUSO FABRICAÇÃO. AF_03/2024;M2;0
