GRUPO;CODIGO_INSUMO;DESCRICAO;UNIDADE;PRECO_UNIT_SP_RS
MATERIAL;1346;CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 10 MM;M2;40.18
MATERIAL;1347;CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 12 MM;M2;49.79
MATERIAL;43678;CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 14 MM;M2;57.75
MATERIAL;43680;CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM;M2;83.19
MATERIAL;43679;CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM;M2;29.19
MATERIAL;1355;CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 14 MM;M2;33.22
MATERIAL;1358;CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 17 MM;M2;40.79
MATERIAL;43677;CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 20 MM;M2;50.61
MATERIAL;43682;CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 6 MM;M2;15.51
MATERIAL;43681;CHAPA/PAINEL DE MADEIRA COMPENSADA RESINADA (MADEIRITE RESINADO ROSA) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = 8 A 12 MM;M2;25.7
MATERIAL;45248;"CHAVE AJUSTAVEL (INGLESA) 10""";UN;68.25
MATERIAL;45243;"CHAVE AJUSTAVEL (INGLESA) 15""";UN;220.71
MATERIAL;45252;"CHAVE AJUSTAVEL (INGLESA) 6""";UN;38.71
MATERIAL;45246;"CHAVE DE GRIFO DE 24""";UN;179.39
MATERIAL;20971;"CHAVE DUPLA PARA CONEXOES TIPO STORZ, ENGATE RAPIDO 1 1/2"" X 2 1/2"", EM LATAO, PARA INSTALACAO PREDIAL COMBATE A INCENDIO";UN;35.04
MATERIAL;45247;CHAVE FIXA 19 X 22 MM;UN;26.02
MATERIAL;39746;"CHUMBADOR DE ACO GALVANIZADO, 1"" X 600 MM, PARA POSTES DE ACO COM BASE, INCLUSO PORCA E ARRUELA";UN;75.55
MATERIAL;13279;"CHUMBADOR DE ACO TIPO PARABOLT, * 5/8"" X 200* MM, COM PORCA E ARRUELA";KG;19.13
MATERIAL;11977;"CHUMBADOR DE ACO ZINCADO, DIAMETRO 1/2"", COMPRIMENTO 75 MM";UN;9.91
MATERIAL;11976;"CHUMBADOR DE ACO ZINCADO, DIAMETRO 1/4"" COM PARAFUSO 1/4"" X 40 MM";UN;1.11
MATERIAL;11975;"CHUMBADOR DE ACO ZINCADO, DIAMETRO 5/8"", COMPRIMENTO 6"", COM PORCA";UN;21.72
MATERIAL;44184;"CHUMBADOR PONTALETE, ACO GALVANIZADO, 1"" X 1"", APROX. 50 CM DE COMPRIMENTO, 1 BARRA DE 5/8"", PARA GUARDA-CORPO / GRADIL / CORRIMAO";UN;7.03
MATERIAL;44185;"CHUMBADOR PONTALETE, ACO GALVANIZADO, 4"" X 2"", APROX. 50 CM DE COMPRIMENTO, 2 BARRAS DE 5/8"", PARA GUARDA-CORPO / GRADIL / CORRIMAO";UN;23.74
MATERIAL;44179;"CHUMBADOR TIPO BOLT FWA, PARABOLT PBA OU PARABOLT PBC, EM ACO ZINCADO, 3/8"" X 3.3/4""";UN;1.5
MATERIAL;1368;CHUVEIRO COMUM EM PLASTICO BRANCO, COM CANO, 3 TEMPERATURAS, 5500 W (110/220 V);UN;112.78
MATERIAL;1367;CHUVEIRO COMUM EM PLASTICO CROMADO, COM CANO, 4 TEMPERATURAS (110/220 V);UN;364.81
MATERIAL;1380;CIMENTO BRANCO NAO ESTRUTURAL (CPB - NAO ESTRUTURAL);KG;4.68
MATERIAL;1375;CIMENTO IMPERMEABILIZANTE DE PEGA ULTRARRAPIDA PARA TAMPONAMENTOS;KG;16.32
MATERIAL;1379;CIMENTO PORTLAND COMPOSTO CP II-32;KG;0.7
MATERIAL;13284;CIMENTO PORTLAND DE ALTO FORNO (AF) CP III-40;KG;0.63
MATERIAL;44528;CIMENTO PORTLAND ESTRUTURAL BRANCO CPB - 32 OU CPB - 40;KG;3.73
MATERIAL;34753;CIMENTO PORTLAND POZOLANICO CP IV-32;KG;0.68
MATERIAL;420;CINTA CIRCULAR EM ACO GALVANIZADO DE 150 MM DE DIAMETRO PARA FIXACAO DE CAIXA MEDICAO, INCLUI PARAFUSOS E PORCAS;UN;27.2
MATERIAL;12327;CINTA CIRCULAR EM ACO GALVANIZADO DE 210 MM DE DIAMETRO PARA INSTALACAO DE TRANSFORMADOR EM POSTE DE CONCRETO;UN;32.4
MATERIAL;36148;CINTURAO DE SEGURANCA TIPO PARAQUEDISTA, FIVELA EM ACO, AJUSTE NO SUSPENSORIO, CINTURA E PERNAS;UN;174.12
MATERIAL;12329;COBRE ELETROLITICO EM BARRA OU CHAPA;KG;155.96
MATERIAL;44396;COLA BRANCA BASE PVA;KG;44.16
MATERIAL;44327;COLA PARA TUBOS E MANTAS ELASTOMERICAS, A BASE DE SOLVENTE;L;150.18
MATERIAL;37418;"COLAR DE TOMADA EM POLIPROPILENO, PP, COM PARAFUSOS, PARA PEAD, 63 X 1/2"" - LIGACAO PREDIAL DE AGUA";UN;19.34
MATERIAL;37419;"COLAR DE TOMADA EM POLIPROPILENO, PP, COM PARAFUSOS, PARA PEAD, 63 X 3/4"" - LIGACAO PREDIAL DE AGUA";UN;19.86
MATERIAL;1427;"COLAR TOMADA PVC, COM TRAVAS, SAIDA COM ROSCA, DE 110 MM X 1/2"" OU 110 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;20.88
MATERIAL;1402;"COLAR TOMADA PVC, COM TRAVAS, SAIDA COM ROSCA, DE 32 MM X 1/2"" OU 32 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;7.23
MATERIAL;1420;"COLAR TOMADA PVC, COM TRAVAS, SAIDA COM ROSCA, DE 40 MM X 1/2"" OU 40 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;9.29
MATERIAL;1419;"COLAR TOMADA PVC, COM TRAVAS, SAIDA COM ROSCA, DE 50 MM X 1/2"" OU 50 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;11.22
MATERIAL;1414;"COLAR TOMADA PVC, COM TRAVAS, SAIDA COM ROSCA, DE 60 MM X 1/2"" OU 60 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;10.98
MATERIAL;1413;"COLAR TOMADA PVC, COM TRAVAS, SAIDA COM ROSCA, DE 75 MM X 1/2"" OU 75 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;16.22
MATERIAL;1412;"COLAR TOMADA PVC, COM TRAVAS, SAIDA COM ROSCA, DE 85 MM X 1/2"" OU 85 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;13.74
MATERIAL;1406;"COLAR TOMADA PVC, COM TRAVAS, SAIDA ROSCAVEL COM BUCHA DE LATAO, DE 60 MM X 1/2"" OU 60 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA";UN;16.58
MATERIAL;45237;"COLHER DE PEDREIRO 9"", EM ACO, COM CANTOS REDONDOS E CABO DE MADEIRA OU PLASTICO";UN;20.76
EQUIPAMENTO (AQUISIÇÃO);11281;COMPACTADOR DE SOLO A PERCUSSAO (SOQUETE), A GASOLINA 4 TEMPOS, PESO 55 A 65 KG, FORCA DE IMPACTO 1.000 A 1.500 KGF, FREQ. 600 A 700 GOLPES P/ MINUTO, VELOCIDADE TRABALHO DE 10 A 15 M/MIN, POT. DE 2,00 A 3,00 HP;UN;12671.42
EQUIPAMENTO (AQUISIÇÃO);1442;COMPACTADOR DE SOLO TIPO PLACA VIBRATORIA REVERSIVEL, A GASOLINA 4 TEMPOS, PESO 125 A 150 KG, FORCA CENTRIF. 2500 A 2800 KGF, LARG. TRABALHO 400 A 450 MM, FREQ. VIBRACAO 4300 A 4500 RPM, VELOC. TRABALHO 15 A 20 M/MIN, POT. 5,5 A 6,0 HP;UN;10637.56
EQUIPAMENTO (AQUISIÇÃO);13458;COMPACTADOR DE SOLOS DE PERCURSAO (SOQUETE) COM MOTOR A GASOLINA 4 TEMPOS DE 4 HP (4 CV);UN;15701.54
MATERIAL;11134;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 10 MM;M2;57.24
MATERIAL;11135;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 12 MM;M2;61.8
MATERIAL;11136;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 15 MM;M2;70.76
MATERIAL;34743;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 18 MM;M2;85.38
MATERIAL;11137;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 20 MM;M2;96.98
MATERIAL;34745;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 25 MM;M2;115.32
MATERIAL;34746;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 4 MM;M2;31.45
MATERIAL;1360;COMPENSADO NAVAL - CHAPA/PAINEL EM MADEIRA COMPENSADA PRENSADA, DE 2200 X 1600 MM, E = 6 MM;M2;36.69
EQUIPAMENTO (AQUISIÇÃO);45300;COMPRESSOR DE AR PROFISSIONAL 10 PCM, *110* L, 140 PSI, 110/220 VOLTS, MONOFASICO;UN;2446.26
EQUIPAMENTO (AQUISIÇÃO);36526;COMPRESSOR DE AR REBOCAVEL VAZAO 400 PCM, PRESSAO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTENCIA 110 CV;UN;156805.28
EQUIPAMENTO (AQUISIÇÃO);36523;COMPRESSOR DE AR REBOCAVEL VAZAO 748 PCM, PRESSAO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTENCIA 210 CV;UN;335698.96
EQUIPAMENTO (AQUISIÇÃO);36522;COMPRESSOR DE AR REBOCAVEL, VAZAO 189 PCM, PRESSAO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTENCIA 63 CV;UN;98734.35
EQUIPAMENTO (AQUISIÇÃO);36525;COMPRESSOR DE AR REBOCAVEL, VAZAO 250 PCM, PRESSAO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTENCIA 81 CV;UN;132228.35
EQUIPAMENTO (AQUISIÇÃO);13803;COMPRESSOR DE AR REBOCAVEL, VAZAO 89 PCM, PRESSAO EFETIVA DE TRABALHO *102* PSI, MOTOR DIESEL, POTENCIA *20* CV;UN;131850
MATERIAL;34348;CONCERTINA CLIPADA (DUPLA) EM ACO GALVANIZADO DE ALTA RESISTENCIA, COM ESPIRAL DE 300 MM, D = 2,76 MM;M;22.69
MATERIAL;34347;CONCERTINA SIMPLES EM ACO GALVANIZADO DE ALTA RESISTENCIA, COM ESPIRAL DE 300 MM, D = 2,76 MM;M;16.22
MATERIAL;11146;CONCRETO AUTOADENSAVEL (CAA) CLASSE DE RESISTENCIA C15, ESPALHAMENTO SF2, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 15823);M3;542.93
MATERIAL;11147;CONCRETO AUTOADENSAVEL (CAA) CLASSE DE RESISTENCIA C20, ESPALHAMENTO SF2, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 15823);M3;564.18
MATERIAL;34872;CONCRETO AUTOADENSAVEL (CAA) CLASSE DE RESISTENCIA C25, ESPALHAMENTO SF2, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 15823);M3;570.51
MATERIAL;34491;CONCRETO AUTOADENSAVEL (CAA) CLASSE DE RESISTENCIA C30, ESPALHAMENTO SF2, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 15823);M3;587.05
MATERIAL;34770;CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ) PARA PAVIMENTACAO ASFALTICA, PADRAO DNIT, FAIXA C, COM CAP 30/45 - AQUISICAO POSTO USINA;T;500.25
MATERIAL;1518;CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ) PARA PAVIMENTACAO ASFALTICA, PADRAO DNIT, FAIXA C, COM CAP 50/70 - AQUISICAO POSTO USINA;T;510
MATERIAL;41965;CONCRETO BETUMINOSO USINADO A QUENTE (CBUQ) PARA PAVIMENTACAO ASFALTICA, PADRAO DNIT, PARA BINDER, COM CAP 50/70 - AQUISICAO POSTO USINA;T;447.18
MATERIAL;1524;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;520.9
MATERIAL;34492;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;482.5
MATERIAL;38404;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0 E 1, SLUMP = 130 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;499.77
MATERIAL;39849;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;572.74
MATERIAL;38464;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C20, COM BRITA 0, SLUMP = 220 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;581.06
MATERIAL;1527;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;537.44
MATERIAL;34493;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;496.1
MATERIAL;38405;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 130 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;515.19
MATERIAL;38408;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C25, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;570.26
MATERIAL;1525;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;553.97
MATERIAL;34494;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;512.63
MATERIAL;38406;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 130 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;544
MATERIAL;38409;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 190 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;574.15
MATERIAL;43360;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, COM BRITA 0 E 1, SLUMP = 220 +/- 30 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;598.67
MATERIAL;11145;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C35, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;570.51
MATERIAL;34495;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C35, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;529.17
MATERIAL;34479;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C40, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;587.05
MATERIAL;34496;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C40, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, EXCLUI SERVICO DE BOMBEAMENTO (NBR 8953);M3;552.02
MATERIAL;34481;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C45, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;613.39
MATERIAL;34483;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C50, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;655.37
MATERIAL;34485;CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C60, COM BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953);M3;700.84
MATERIAL;14041;CONCRETO USINADO CONVENCIONAL (NAO BOMBEAVEL) CLASSE DE RESISTENCIA C10, COM BRITA 1 E 2, SLUMP = 80 MM +/- 10 MM (NBR 8953);M3;455.58
MATERIAL;1523;CONCRETO USINADO CONVENCIONAL (NAO BOMBEAVEL) CLASSE DE RESISTENCIA C15, COM BRITA 1 E 2, SLUMP = 80 MM +/- 10 MM (NBR 8953);M3;463.02
MATERIAL;14054;"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA";UN;21.57
MATERIAL;14052;"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA";UN;16.59
MATERIAL;14053;"CONDULETE DE ALUMINIO TIPO B, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA";UN;16.84
MATERIAL;2560;"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA";UN;22.32
MATERIAL;2558;"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA";UN;12.68
MATERIAL;2559;"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA";UN;17.85
MATERIAL;2592;"CONDULETE DE ALUMINIO TIPO C, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA";UN;295.91
MATERIAL;2589;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA";UN;39.58
MATERIAL;2566;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA";UN;29.78
MATERIAL;2590;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA";UN;24.29
MATERIAL;2591;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA";UN;14.44
MATERIAL;2567;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA";UN;58.06
MATERIAL;2568;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA";UN;161.22
MATERIAL;2565;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA";UN;14.46
MATERIAL;2594;"CONDULETE DE ALUMINIO TIPO E, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA";UN;268.58
MATERIAL;2587;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA";UN;45.77
MATERIAL;2588;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA";UN;36.36
MATERIAL;2570;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA";UN;23.49
MATERIAL;2569;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA";UN;14.01
MATERIAL;2571;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA";UN;69.72
MATERIAL;2572;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA";UN;206.17
MATERIAL;2593;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA";UN;14.94
MATERIAL;2595;"CONDULETE DE ALUMINIO TIPO LR, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA";UN;321.67
MATERIAL;2576;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA";UN;54.84
MATERIAL;2575;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA";UN;41.22
MATERIAL;2586;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA";UN;27.75
MATERIAL;2573;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA";UN;17.12
MATERIAL;2577;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA";UN;74.3
MATERIAL;2578;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA";UN;231.98
MATERIAL;2574;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA";UN;17.23
MATERIAL;2585;"CONDULETE DE ALUMINIO TIPO T, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA";UN;318.34
MATERIAL;12008;"CONDULETE DE ALUMINIO TIPO TB, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA";UN;170.8
MATERIAL;2582;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1 1/2"", COM TAMPA CEGA";UN;50.86
MATERIAL;2597;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1 1/4"", COM TAMPA CEGA";UN;43.59
MATERIAL;2581;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1"", COM TAMPA CEGA";UN;26.56
MATERIAL;2579;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 1/2"", COM TAMPA CEGA";UN;20.75
MATERIAL;2596;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 2"", COM TAMPA CEGA";UN;78.54
MATERIAL;2583;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 3"", COM TAMPA CEGA";UN;191.03
MATERIAL;2580;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 3/4"", COM TAMPA CEGA";UN;22.75
MATERIAL;2584;"CONDULETE DE ALUMINIO TIPO X, PARA ELETRODUTO ROSCAVEL DE 4"", COM TAMPA CEGA";UN;318.01
MATERIAL;39329;"CONDULETE EM PVC, TIPO ""B"", SEM TAMPA, DE 1""";UN;8.84
MATERIAL;12010;"CONDULETE EM PVC, TIPO ""B"", SEM TAMPA, DE 1/2"" OU 3/4""";UN;8.45
MATERIAL;39332;"CONDULETE EM PVC, TIPO ""C"", SEM TAMPA, DE 1""";UN;10.39
MATERIAL;39330;"CONDULETE EM PVC, TIPO ""C"", SEM TAMPA, DE 1/2""";UN;9.3
MATERIAL;39331;"CONDULETE EM PVC, TIPO ""C"", SEM TAMPA, DE 3/4""";UN;8.27
MATERIAL;39335;"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 1""";UN;9.33
MATERIAL;39333;"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 1/2""";UN;8.06
MATERIAL;39334;"CONDULETE EM PVC, TIPO ""E"", SEM TAMPA, DE 3/4""";UN;7.42
MATERIAL;12015;"CONDULETE EM PVC, TIPO ""LB"", SEM TAMPA, DE 1""";UN;10.84
MATERIAL;12016;"CONDULETE EM PVC, TIPO ""LB"", SEM TAMPA, DE 1/2"" OU 3/4""";UN;9.31
MATERIAL;12019;"CONDULETE EM PVC, TIPO ""LL"", SEM TAMPA, DE 1""";UN;10.84
MATERIAL;12020;"CONDULETE EM PVC, TIPO ""LL"", SEM TAMPA, DE 1/2"" OU 3/4""";UN;9.31
MATERIAL;39338;"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 1""";UN;10.39
MATERIAL;39336;"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 1/2""";UN;9.3
MATERIAL;39337;"CONDULETE EM PVC, TIPO ""LR"", SEM TAMPA, DE 3/4""";UN;8.27
MATERIAL;39341;"CONDULETE EM PVC, TIPO ""T"", SEM TAMPA, DE 1""";UN;13.54
MATERIAL;39340;"CONDULETE EM PVC, TIPO ""T"", SEM TAMPA, DE 3/4""";UN;9.94
MATERIAL;39342;"CONDULETE EM PVC, TIPO ""TB"", SEM TAMPA, DE 1""";UN;13.54
